id,average,rank,latitude,longitude,elevation,state,name,total19,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,City,State,County,Zip,Country,Source
USS0011E31S,10528.9,356,44.59,-111.12,2362.2,MT,"Madison Plateau",11513,44.59,-111.12,0.04,nearest_place,,,"Macks Inn",ID,,83433,US,"TIGER/Line® dataset from the US Census Bureau"
USC00304996,10513.9,357,44.8419,-74.3081,268.2,NY,MALONE,10515,44.8418,-74.30808,1,rooftop,151,"Franklin St",Malone,NY,"Franklin County",12953,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
USW00094846,10513.6,358,41.995,-87.9336,200.6,IL,"CHICAGO OHARE INTL AP",12596,41.994873,-87.939962,0.94,nearest_street,2277,"S Elmhurst Rd","Elk Grove Village",IL,"Cook County",60007,US,"TIGER/Line® dataset from the US Census Bureau"
USC00115961,10474.6,359,42.2553,-88.0775,256,IL,"MUNDELEIN 4 WSW",13763,42.255317,-88.077348,1,rooftop,22753,"W Owens Rd",Mundelein,IL,"Lake County",60060,US,Lake
USS0009D08S,10469.5,360,45.05,-109.91,2651.8,MT,"White Mill",9227,45.05,-109.91,0.27,nearest_place,,,"Cooke City",MT,"Park County",59020,US,"TIGER/Line® dataset from the US Census Bureau"
USW00003904,10454.7,361,30.5892,-96.3647,93,TX,"COLLEGE STN",9221,30.593211,-96.367348,0.94,nearest_street,55,"McKenzie Terminal Blvd","College Station",TX,"Brazos County",77845,US,"TIGER/Line® dataset from the US Census Bureau"
US1OHSN0003,10444.7,362,41.0589,-83.1127,254.2,OH,"TIFFIN 5.2 SE",11642,41.059812,-83.112542,0.99,rooftop,4495,"S Tr 159",Tiffin,OH,"Seneca County",44883,US,Seneca
USW00024213,10442.6,363,40.8097,-124.1603,6.1,CA,"EUREKA WFO WOODLEY ISLAND",11184,40.809352,-124.159607,0.98,nearest_street,492,"Startare Dr",Eureka,CA,"Humboldt County",95501,US,"TIGER/Line® dataset from the US Census Bureau"
USW00003947,10442,364,39.2972,-94.7306,306.3,MO,"KANSAS CITY INTL AP",13519,39.297632,-94.733041,0.96,nearest_street,11216,"NW Hampton Rd","Kansas City",MO,"Platte County",64153,US,"TIGER/Line® dataset from the US Census Bureau"
USW00014827,10438.9,365,40.9706,-85.2064,241.1,IN,"FT WAYNE INTL AP",9922,40.974631,-85.206862,0.95,nearest_street,5400,"Winters Rd","Fort Wayne",IN,"Allen County",46809,US,"TIGER/Line® dataset from the US Census Bureau"
USW00014842,10437.8,366,40.6675,-89.6839,198.1,IL,"PEORIA GTR PEORIA AP",12904,40.668786,-89.684184,0.97,nearest_street,4799,"W Sutliff Rd",Peoria,IL,"Peoria County",61607,US,"TIGER/Line® dataset from the US Census Bureau"
USS0021D12S,10432.3,367,45.19,-121.69,1161.3,OR,"Clear Lake",8598,45.19,-121.69,0.06,nearest_place,,,"Government Camp",OR,"Wasco County",97028,US,"TIGER/Line® dataset from the US Census Bureau"
US1IASR0002,10430.2,368,42.0448,-93.6174,298.1,IA,"AMES 1.5 NNE",10184,42.044739,-93.617532,1,rooftop,2228,"Clark Ave",Ames,IA,"Story County",50010,US,Story
US1MIIN0001,10425.2,369,42.9576,-85.1738,203.3,MI,"SARANAC 2.6 NE",12662,42.957642,-85.173758,0.99,nearest_street,1970,"Johnson Rd",Saranac,MI,"Ionia County",48881,US,"TIGER/Line® dataset from the US Census Bureau"
USS0012B14S,10422.7,370,47.08,-112.73,2118.4,MT,"Copper Camp",10523,47.08,-112.73,0.05,nearest_place,,,Lincoln,MT,"Lewis and Clark County",59639,US,"TIGER/Line® dataset from the US Census Bureau"
USS0007K12S,10420,371,39.76,-107.36,3316.2,CO,"Bison Lake",12086,39.76,-107.36,0.04,nearest_place,,,"Glenwood Springs",CO,"Garfield County",81601,US,"TIGER/Line® dataset from the US Census Bureau"
USC00476827,10393.9,372,43.0514,-91.135,200.6,WI,"PRAIRIE DU CHIEN",13281,43.051488,-91.133938,0.99,rooftop,728,"Blackhawk Ave","Prairie Du Chien",WI,"Crawford County",53821,US,Crawford
USS0005K14S,10389,373,39.8,-105.78,3444.2,CO,"Berthoud Summit",9764,39.8,-105.78,0.2,nearest_place,,,Empire,CO,"Grand County",80438,US,"TIGER/Line® dataset from the US Census Bureau"
USS0020K27S,10388.7,374,39.17,-120.15,2071.7,CA,"Tahoe City Cross",13685,39.169782,-120.148645,0.99,rooftop,345,"Fairway Dr","Tahoe City",CA,"Placer County",96145,US,"County of Placer"
USW00014605,10386.4,375,44.3206,-69.7972,106.7,ME,"AUGUSTA STATE AP",10903,44.318348,-69.79947,0.96,nearest_street,7,"Old Winthrop Rd",Augusta,ME,"Kennebec County",04330,US,"TIGER/Line® dataset from the US Census Bureau"
USC00474937,10362.4,376,43.2117,-91.0986,192.9,WI,"LYNXVILLE DAM 9",13915,43.211093,-91.098818,0.99,rooftop,24545,"State Hwy 35",Eastman,WI,"Crawford County",54626,US,Crawford
USC00476718,10340.6,377,43.5278,-89.4342,236.2,WI,PORTAGE,12014,43.528016,-89.434195,1,rooftop,N6912,"Us Highway 16 - 51",Portage,WI,"Columbia County",53901,US,Columbia
US1VASH0002,10338.5,378,39.0422,-78.3506,226.2,VA,"STRASBURG 3.7 N",10283,39.04148,-78.350079,0.99,rooftop,234,Wren,Strasburg,VA,"Shenandoah County",22657,US,Shenandoah
USW00024232,10329.2,379,44.905,-123.0011,62.5,OR,"SALEM MCNARY FLD",7841,44.902069,-123.00611,0.94,nearest_street,3641,"Airway Dr SE",Salem,OR,"Marion County",97302,US,"TIGER/Line® dataset from the US Census Bureau"
USC00114710,10318.8,380,41.2428,-89.8997,237.7,IL,"KEWANEE 1 E",12918,41.242772,-89.903261,0.96,nearest_street,599,"N Fisher Ave",Kewanee,IL,"Henry County",61443,US,"TIGER/Line® dataset from the US Census Bureau"
USS0013C43S,10295.3,381,46.27,-113.16,2377.4,MT,"Warm Springs",7926,46.27,-113.16,0.08,nearest_place,,,Georgetown,MT,"Granite County",59711,US,"TIGER/Line® dataset from the US Census Bureau"
USW00093822,10281.3,382,39.8447,-89.6839,181.1,IL,"SPRINGFIELD CAPITAL AP",12539,39.845077,-89.684666,0.98,nearest_street,7,"Tower Dr",Springfield,IL,"Sangamon County",62707,US,"TIGER/Line® dataset from the US Census Bureau"
USS0011D28S,10281,383,45.6,-111.96,2529.8,MT,"Albro Lake",10342,45.6,-111.96,0.1,nearest_place,,,Pony,MT,"Madison County",59747,US,"TIGER/Line® dataset from the US Census Bureau"
USC00478540,10277.8,384,43.4719,-88.8825,267.9,WI,"TOWN OF WESTFORD",12263,43.472055,-88.883018,0.99,rooftop,N7652,"Edgewater Dr","Beaver Dam",WI,"Dodge County",53916,US,Dodge
USS0009E07S,10273.9,385,44.73,-109.91,2865.1,WY,"Parker Peak",10311,44.73,-109.91,0.03,nearest_place,,,"Pahaska Tepee",WY,"Park County",82414,US,"TIGER/Line® dataset from the US Census Bureau"
USW00013972,10271.4,386,32.3542,-95.4025,165.8,TX,"TYLER POUNDS FLD",10815,32.359769,-95.398997,0.93,nearest_street,150,"Airport Dr",Tyler,TX,"Smith County",75704,US,"TIGER/Line® dataset from the US Census Bureau"
US1OHDR0001,10265.2,387,40.1526,-84.4613,303.9,OH,"BRADFORD 2.3 NW",10722,40.152414,-84.461461,1,rooftop,9212,"Horatio-harris Creek Rd",Bradford,OH,"Darke County",45308,US,Darke
USC00436995,10258.3,388,43.6253,-72.9781,189,VT,RUTLAND,11596,43.62521,-72.97853,1,rooftop,220,"Lincoln Ave",Rutland,VT,"Rutland County",05701,US,"VT Enhanced 911 Board, VCGI"
USC00208774,10236.7,389,44.2294,-85.9572,235.6,MI,"WELLSTON 1N",13156,44.230233,-85.957866,0.97,nearest_street,368,"Seaman Rd",Wellston,MI,"Manistee County",49689,US,"TIGER/Line® dataset from the US Census Bureau"
USS0010D12S,10234.7,390,45.22,-110.24,2697.5,MT,"Monument Peak",10467,45.22,-110.24,0.03,nearest_place,,,"Silver Gate",MT,"Park County",59081,US,"TIGER/Line® dataset from the US Census Bureau"
US1OHSM0005,10228.1,391,41.1623,-81.5037,303,OH,"CUYAHOGA FALLS 1.1 ESE",11388,41.162239,-81.503958,1,rooftop,3345,"Kube St","Cuyahoga Falls",OH,"Summit County",44223,US,Summit
USC00231580,10216.2,392,39.775,-93.5358,237.7,MO,"CHILLICOTHE 2S",14080,39.773962,-93.53581,1,nearest_street,,"US 36",Chillicothe,MO,"Livingston County",64601,US,"TIGER/Line® dataset from the US Census Bureau"
USS0005J40S,10215.2,393,40.43,-105.73,3261.4,CO,"Willow Park",10320,40.43,-105.73,0.06,nearest_place,,,"Estes Park",CO,"Larimer County",80517,US,"TIGER/Line® dataset from the US Census Bureau"
USC00336405,10213.1,394,40.9461,-83.9614,234.7,OH,PANDORA,11241,40.946168,-83.960954,1,rooftop,304,"S High St",Pandora,OH,"Putnam County",45877,US,Putnam
USS0007M33S,10206.5,395,37.89,-107.71,3413.8,CO,"Red Mountain Pass",11873,37.889592,-107.718818,1,nearest_street,79388,"Us Hwy 550",Silverton,CO,"San Juan County",81433,US,"TIGER/Line® dataset from the US Census Bureau"
USS0006H09S,10138.8,396,41.16,-106.93,2819.4,WY,"Webber Springs",11136,41.16,-106.93,0.06,nearest_place,,,Encampment,WY,"Carbon County",82325,US,"TIGER/Line® dataset from the US Census Bureau"
USW00013870,10138.3,397,31.5358,-82.5067,58.8,GA,"ALMA BACON CO AP",8693,31.537254,-82.502412,0.95,nearest_street,173,"Candlewood Dr",Alma,GA,"Bacon County",31510,US,"TIGER/Line® dataset from the US Census Bureau"
USS0007K06S,10136.5,398,39.05,-107.87,3035.8,CO,"Park Reservoir",12279,39.050871,-107.869392,0.97,nearest_street,27131,"Surface Creek Rd",Cedaredge,CO,"Delta County",81413,US,"TIGER/Line® dataset from the US Census Bureau"
USW00094290,10117,399,47.6872,-122.2553,18.3,WA,"SEATTLE SAND PT WSFO",7955,47.686506,-122.255431,0.99,rooftop,7600,"Sand Point Way NE",Seattle,WA,"King County",98115,US,King
USS0006J03S,10112.4,400,40.39,-106.6,2792,CO,Columbine,10703,40.39,-106.6,0.05,nearest_place,,,Coalmont,CO,"Jackson County",80430,US,"TIGER/Line® dataset from the US Census Bureau"
US1INEL0008,10109.4,401,41.5655,-85.9933,256,IN,"WAKARUSA 2.4 NNE",10909,41.565224,-85.992263,0.98,nearest_street,27502,"Co Rd 36",Goshen,IN,"Elkhart County",46526,US,"TIGER/Line® dataset from the US Census Bureau"
USW00014923,10107.5,402,41.4653,-90.5233,180.4,IL,"MOLINE QUAD CITY INTL AP",12609,41.467801,-90.522188,0.96,nearest_street,1080,"Arbor Dr",Moline,IL,"Rock Island County",61265,US,"TIGER/Line® dataset from the US Census Bureau"
USW00014742,10096.8,403,44.4683,-73.15,100.6,VT,"BURLINGTON INTL AP",11050,44.468634,-73.155003,0.95,nearest_street,81,"Airport Cir","South Burlington",VT,"Chittenden County",05403,US,"TIGER/Line® dataset from the US Census Bureau"
USW00012836,10087.8,404,24.555,-81.7522,1.2,FL,"KEY WEST INTL AP",8993,24.553873,-81.751481,0.98,rooftop,3675,"Roosevelt Blvd","Key West",FL,"Monroe County",33040,US,Monroe
USC00470124,10082.7,405,44.3272,-91.9194,204.2,WI,"ALMA DAM 4",13421,44.327469,-91.918894,0.99,rooftop,609,"N Main St",Alma,WI,"Buffalo County",54610,US,Statewide
USW00014837,10064.4,406,43.1406,-89.3453,264,WI,"MADISON DANE RGNL AP",11795,43.138639,-89.346449,0.96,nearest_street,4061,"International Ln",Madison,WI,"Dane County",53704,US,"TIGER/Line® dataset from the US Census Bureau"
USC00471078,10062.7,407,42.6333,-89.3867,240.8,WI,BRODHEAD,12718,42.63333,-89.38494,0.98,rooftop,3489,"Race Rd",Brodhead,WI,"Green County",53520,US,Green
USC00200230,10050.2,408,42.2981,-83.6639,247.8,MI,"ANN ARBOR U OF MICH",11552,42.298361,-83.662669,0.99,rooftop,1800,"N Dixboro Rd","Ann Arbor",MI,"Washtenaw County",48105,US,Semcog
US1IAWB0005,10025.7,409,42.6426,-94.1879,338,IA,"BADGER 3.1 NW",10216,42.642514,-94.188224,1,rooftop,1015,"National Ave",Badger,IA,"Webster County",50516,US,Webster
USW00094822,9976.9,410,42.1928,-89.0931,222.5,IL,"ROCKFORD GTR ROCKFORD AP",12560,42.19235,-89.096294,0.96,nearest_street,6049,"Cessna Dr",Rockford,IL,"Winnebago County",61109,US,"TIGER/Line® dataset from the US Census Bureau"
USC00472973,9972.5,411,43.975,-89.8308,288,WI,FRIENDSHIP,12728,43.973752,-89.831713,0.98,rooftop,1007,"W Lake St",Friendship,WI,"Adams County",53934,US,Statewide
USC00200758,9965.7,412,44.5317,-86.1311,235.6,MI,"BEULAH 7SSW",10837,44.531882,-86.130875,1,rooftop,5464,"Joyfield Rd",Frankfort,MI,"Benzie County",49635,US,Benzie
USS0011G06S,9941.1,413,42.36,-111.56,2252.5,ID,"Emigrant Summit",10699,42.36,-111.56,0.12,nearest_place,,,Sharon,ID,"Franklin County",83260,US,"TIGER/Line® dataset from the US Census Bureau"
USS0010G20S,9927.6,414,42.53,-110.66,2743.2,WY,"Spring Creek Divide",8591,42.53,-110.66,0.03,nearest_place,,,Smoot,WY,"Lincoln County",83126,US,"TIGER/Line® dataset from the US Census Bureau"
USC00200228,9914.8,415,42.2417,-83.6933,253.6,MI,"ANN ARBOR SE",11406,42.241837,-83.693353,1,rooftop,3200,"Pittsview Dr","Ann Arbor",MI,"Washtenaw County",48108,US,Washtenaw
USW00014933,9912.8,416,41.5339,-93.6531,291.7,IA,"DES MOINES INTL AP",12545,41.534679,-93.645119,0.94,nearest_street,5598,"Fleur Dr","Des Moines",IA,"Polk County",50321,US,"TIGER/Line® dataset from the US Census Bureau"
USC00115079,9909.5,417,40.1519,-89.3386,177.7,IL,LINCOLN,11609,40.153044,-89.338727,0.98,rooftop,1362,"Rr 10",Lincoln,IL,"Logan County",62656,US,Logan
USW00014840,9895.1,418,43.1711,-86.2367,190.5,MI,"MUSKEGON CO AP",12195,43.176475,-86.234727,0.94,nearest_street,400,"Airport Rd",Muskegon,MI,"Muskegon County",49441,US,"TIGER/Line® dataset from the US Census Bureau"
USS0015A08S,9894,419,48.57,-115.45,1706.9,MT,"Banfield Mountain",7644,48.57,-115.45,0.04,nearest_place,,,Libby,MT,"Lincoln County",59923,US,"TIGER/Line® dataset from the US Census Bureau"
USC00475581,9892.4,420,43.7806,-89.3169,239.6,WI,MONTELLO,12286,43.780053,-89.317006,0.99,rooftop,399,"E 5th St",Montello,WI,"Marquette County",53949,US,Statewide
USC00470045,9873,421,42.6475,-89.0644,226.2,WI,AFTON,12684,42.647959,-89.06606,0.98,rooftop,2216,"Afton Rd",Janesville,WI,"Rock County",53545,US,Rock
USC00203096,9862.6,422,45.0333,-84.7114,401.7,MI,GAYLORD,12017,45.033618,-84.711494,0.99,nearest_street,1859,"Valais Strasse",Gaylord,MI,"Otsego County",49735,US,"TIGER/Line® dataset from the US Census Bureau"
USW00024152,9855.2,423,45.5114,-118.4247,1134.8,OR,MEACHAM,9029,45.51093,-118.424658,0.99,rooftop,53250,"College St",Meacham,OR,"Umatilla County",97859,US,Umatilla
USW00012935,9854.5,424,28.7247,-96.2536,3.7,TX,"PALACIOS MUNI AP",9577,28.72381,-96.253525,0.99,rooftop,4,"Trull Blvd",Palacios,TX,"Matagorda County",77465,US,"Statewide Partial"
USW00013968,9848.2,425,36.1994,-95.8872,198.1,OK,"TULSA INTL AP",15135,36.200074,-95.886048,0.98,rooftop,3315,"N Memorial Dr E",Tulsa,OK,"Tulsa County",74115,US,Tulsa
USC00118684,9846.7,426,39.7947,-88.2911,198.4,IL,TUSCOLA,11198,39.794634,-88.2908,1,rooftop,504,"S Parke",Tuscola,IL,"Douglas County",61953,US,Douglas
USC00476200,9838.2,427,43.1003,-88.5036,260.9,WI,OCONOMOWOC,10653,43.100357,-88.503108,0.99,rooftop,900,"S Worthington St",Oconomowoc,WI,"Waukesha County",53066,US,Statewide
USC00470265,9837.1,428,44.2769,-88.4378,241.4,WI,APPLETON,12457,44.276939,-88.437904,1,rooftop,1614,"N Mc Intosh Dr",Appleton,WI,"Outagamie County",54914,US,Outagamie
USC00043578,9802.2,429,38.4306,-122.8647,61,CA,GRATON,11418,38.430629,-122.865079,1,rooftop,8687,"Bower St",Sebastopol,CA,"Sonoma County",95472,US,"Sonoma County"
USW00013960,9782.3,430,32.8519,-96.8556,134.1,TX,"DALLAS LOVE FLD",10070,32.852955,-96.857807,0.96,nearest_street,3400,"Love Field Dr",Dallas,TX,"Dallas County",75235,US,"TIGER/Line® dataset from the US Census Bureau"
USS0010J52S,9773.9,431,40.68,-110.95,3045.6,UT,"Trial Lake",11462,40.68,-110.95,0.03,nearest_place,,,Oakley,UT,"Summit County",84055,US,"TIGER/Line® dataset from the US Census Bureau"
USW00014920,9768.6,432,43.8789,-91.2528,198.7,WI,"LA CROSSE MUNI AP",11358,43.87151,-91.253546,0.93,nearest_street,2961,"Fanta Reed Rd","La Crosse",WI,"La Crosse County",54603,US,"TIGER/Line® dataset from the US Census Bureau"
USW00024229,9762.8,433,45.5908,-122.6003,5.8,OR,"PORTLAND INTL AP",6783,45.589843,-122.598763,0.98,rooftop,7000,"NE Airport Way",Portland,OR,"Multnomah County",97218,US,Portland
USC00331042,9743.8,434,41.4619,-84.5272,222.5,OH,"BRYAN 2 SE",12011,41.461801,-84.52708,1,rooftop,1529,"Evansport Rd",Bryan,OH,"Williams County",43506,US,Williams
US1IAGT0001,9742.8,435,41.7991,-94.3093,321,IA,"JAMAICA 3.2 S",9460,41.798873,-94.309491,0.99,nearest_street,1442,"Wood Rd",Jamaica,IA,"Guthrie County",50128,US,"TIGER/Line® dataset from the US Census Bureau"
USS0011J69S,9721.7,436,40.83,-111.76,2042.2,UT,"Louis Meadow",11347,40.83,-111.76,0.14,nearest_place,,,"Salt Lake City",UT,"Salt Lake County",84108,US,"TIGER/Line® dataset from the US Census Bureau"
USW00014897,9693.1,437,44.9258,-89.6256,360,WI,"WAUSAU DWTN AP",12218,44.929658,-89.626502,0.95,nearest_street,700,"Woods Pl",Wausau,WI,"Marathon County",54403,US,"TIGER/Line® dataset from the US Census Bureau"
USC00368868,9672,438,41.8975,-77.1419,374.9,PA,"TIOGA HAMMOND DAM",9987,41.903152,-77.135599,0.93,nearest_street,94,"Sylvan Glen Park",Tioga,PA,"Tioga County",16946,US,"TIGER/Line® dataset from the US Census Bureau"
USS0011H01S,9664.3,439,41.97,-111.6,2209.8,UT,"Klondike Narrows",9714,41.97,-111.6,0.05,nearest_place,,,"Fish Haven",ID,,83287,US,"TIGER/Line® dataset from the US Census Bureau"
USC00142401,9662.6,440,37.8183,-96.8444,393.2,KS,"EL DORADO",13475,37.818006,-96.844539,1,rooftop,380,"E Central Ave","El Dorado",KS,"Butler County",67042,US,Butler
USW00094910,9661.9,441,42.5544,-92.4011,264.6,IA,"WATERLOO MUNI AP",10638,42.550205,-92.396503,0.94,nearest_street,2846,"Livingston Ln",Waterloo,IA,"Black Hawk County",50703,US,"TIGER/Line® dataset from the US Census Bureau"
USS0019L24S,9653.1,442,38.92,-119.92,2615.8,CA,"Heavenly Valley",11397,38.92,-119.92,0.2,nearest_place,,,Stateline,NV,,89449,US,"TIGER/Line® dataset from the US Census Bureau"
USW00013967,9648.8,443,35.3889,-97.6006,391.7,OK,"OKLAHOMA CITY WILL ROGERS AP",11520,35.395724,-97.596662,0.93,nearest_street,6703,"Terminal Dr","Oklahoma City",OK,"Oklahoma County",73159,US,"TIGER/Line® dataset from the US Census Bureau"
USS0011P08S,9644.1,444,35.34,-111.65,2965.7,AZ,"Snowslide Canyon",11521,35.34,-111.65,0.14,nearest_place,,,Flagstaff,AZ,"Coconino County",86001,US,"TIGER/Line® dataset from the US Census Bureau"
USS0020K13S,9639.8,445,39.3,-120.18,1983.9,CA,"Truckee #2",13089,39.300461,-120.179049,0.99,rooftop,10935,"Camp Muir Ct",Truckee,CA,"Placer County",96161,US,"County of Placer"
USS0014B05S,9605.9,446,47.18,-114.33,1874.5,MT,"Sleeping Woman",9431,47.18,-114.33,0.06,nearest_place,,,Huson,MT,"Sanders County",59846,US,"TIGER/Line® dataset from the US Census Bureau"
US1TXCRL003,9586.8,447,31.0916,-97.89,311.2,TX,"KEMPNER 6.7 ENE",9705,31.091614,-97.890096,1,rooftop,2654,"Snow Rd",Kempner,TX,"Coryell County",76539,US,"Statewide Partial"
US1OKCV0032,9583.3,448,35.1979,-97.4182,353,OK,"NORMAN 2.1 SE",10293,35.1978,-97.418116,1,rooftop,1816,"Concord Pl",Norman,OK,"Cleveland County",73071,US,"Oklahoma and Logan Counties - Association of Central Oklahoma Governments"
USS0008M04S,9580.1,449,37.5,-108.11,3267.5,CO,Sharkstooth,11596,37.5,-108.11,0.04,nearest_place,,,Stoner,CO,"Montezuma County",81323,US,"TIGER/Line® dataset from the US Census Bureau"
USC00361838,9555.5,450,41.9903,-77.1567,350.5,PA,"COWANESQUE DAM",10743,41.990549,-77.156682,1,rooftop,2606,"Bliss Rd",Lawrenceville,PA,"Tioga County",16929,US,Tioga
USS0007J05S,9555.3,451,40.11,-107.29,3151.6,CO,"Ripple Creek",12039,40.10708,-107.29602,0.94,nearest_street,37553,"Co Rd 8",Meeker,CO,"Rio Blanco County",81641,US,"TIGER/Line® dataset from the US Census Bureau"
USW00014847,9540.3,452,46.4794,-84.3572,220.1,MI,"SAULT STE MARIE SANDERSON FLD",11730,46.479053,-84.356342,0.98,nearest_street,2299,"Davitt St","Sault Sainte Marie",MI,"Chippewa County",49783,US,"TIGER/Line® dataset from the US Census Bureau"
USS0005J10S,9526.3,453,40.41,-105.82,3261.4,CO,"Lake Irene",9173,40.417445,-105.81597,1,nearest_street,99,"Us Hwy 34","Grand Lake",CO,"Grand County",80447,US,"TIGER/Line® dataset from the US Census Bureau"
USW00094830,9526.3,454,41.5886,-83.8014,203.9,OH,"TOLEDO EXPRESS AP",11337,41.589653,-83.799529,0.98,rooftop,2660,"S Eber Rd",Swanton,OH,"Lucas County",43558,US,Lucas
USW00014925,9518.2,455,43.9042,-92.4917,397.5,MN,"ROCHESTER INTL AP",14028,43.90258,-92.48281,1,nearest_street,8285,"Us Hwy 63 S",Rochester,MN,"Olmsted County",55904,US,"TIGER/Line® dataset from the US Census Bureau"
USS0006J08S,9504.5,456,40.35,-106.38,3340.6,CO,"Arapaho Ridge",10422,40.35,-106.38,0.05,nearest_place,,,Coalmont,CO,"Grand County",80430,US,"TIGER/Line® dataset from the US Census Bureau"
USS0005J08S,9501.6,457,40.03,-105.58,3139.4,CO,"University Camp",8699,40.03,-105.58,0.1,nearest_place,,,Ward,CO,"Boulder County",80481,US,"TIGER/Line® dataset from the US Census Bureau"
USC00346386,9499.6,458,35.1808,-97.4378,343.8,OK,"NORMAN 3SSE",10415,35.180926,-97.438135,0.99,nearest_street,200,"Merrimac St",Norman,OK,"Cleveland County",73072,US,"TIGER/Line® dataset from the US Census Bureau"
USS0009E10S,9488.4,459,44.94,-109.57,2852.9,WY,"Beartooth Lake",10180,44.94,-109.57,0.03,nearest_place,,,"Cooke City",MT,,59020,US,"TIGER/Line® dataset from the US Census Bureau"
USS0007M32S,9486.9,460,37.71,-107.51,3535.7,CO,Beartown,11157,37.71,-107.51,0.04,nearest_place,,,Silverton,CO,"San Juan County",81433,US,"TIGER/Line® dataset from the US Census Bureau"
USC00413285,9483.4,461,32.8339,-97.2975,196.3,TX,"FT WORTH WSFO",9296,32.833807,-97.297826,1,rooftop,3450,"Northern Cross Blvd","Fort Worth",TX,"Tarrant County",76137,US,"Tarrant County"
USW00014750,9483.4,462,43.35,-73.6167,97.8,NY,"GLENS FALLS AP",11190,43.350888,-73.616675,0.99,rooftop,31,"Hicks Rd",Queensbury,NY,"Warren County",12804,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
USW00013958,9476.5,463,30.3208,-97.7603,204.2,TX,"AUSTIN-CAMP MABRY",8096,30.323441,-97.760962,0.96,nearest_street,4500,"Fairview Dr",Austin,TX,"Travis County",78731,US,"TIGER/Line® dataset from the US Census Bureau"
